Year,Month,mean,sd,skewness,kurtosis,contrast,dissimilarity,homogeneity,ASM,entropy,energy,lag1_mean,lag2_mean,lag3_mean,lag4_mean
2000,8,-9.441053,0.2645383,0.4237036576083197,-0.6361749361136755,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.163696,-9.490002,-9.444393,-9.437039
2000,9,-9.608704,0.30992708,0.32611842795515894,-0.794911803427615,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.441053,-9.163696,-9.490002,-9.444393
2000,10,-9.611432,0.28180307,0.3739283250527787,-1.4011625147612672,0.0,0.0,1.0,1.0,-0.0,1.0,-9.608704,-9.441053,-9.163696,-9.490002
2000,11,-9.786225,0.2715878,0.44867387377448176,-1.096778122782455,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.611432,-9.608704,-9.441053,-9.163696
2000,12,-10.252312,0.31169736,0.454983457163336,-1.0934198069402874,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.786225,-9.611432,-9.608704,-9.441053
2001,1,-9.434006,0.23635271,0.013674016183719037,-1.3257362824047838,0.0,0.0,1.0,1.0,-0.0,1.0,,,,
2001,2,-9.463757,0.2854754,-0.09499322711437469,-1.3484328121157139,0.0,0.0,1.0,1.0,-0.0,1.0,-9.434006,,,
2001,3,-9.405904,0.2718432,-0.08537652104238713,-1.3124175927188984,0.0,0.0,1.0,1.0,-0.0,1.0,-9.463757,-9.434006,,
2001,4,-9.592107,0.3068821,0.009191155417029055,-1.2978209326279992,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.405904,-9.463757,-9.434006,
2001,5,-10.218633,0.2863204,0.036960323067240744,-1.3353627769244658,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.592107,-9.405904,-9.463757,-9.434006
2001,6,-9.848912,0.2709179,0.07969403001093599,-1.227570905609798,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-10.218633,-9.592107,-9.405904,-9.463757
2001,7,-9.145306,0.17261349,-0.4761994995053004,-1.2607129459767015,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.848912,-10.218633,-9.592107,-9.405904
2001,8,-8.9915085,0.2074893,-0.35264114240686883,-1.2784193695446193,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.145306,-9.848912,-10.218633,-9.592107
